Open Time (UTC),Close Time (UTC),Symbol,Open Price,Close Price,Total Size,Closed PNL,Exchange fee paid,Funding fee paid,Realised PNL,ROI
2024-11-11 0:37,2024-11-11 0:48,ZEUSUSDT USDT-Margin,0.56031009,0.55948729,763,-0.62780000 USDT,0.51264324 USDT,0.00000000 USDT,-1.14044324 USDT,-2.05%
2024-11-11 0:40,2024-11-11 0:48,MEWUSDT USDT-Margin,0.01149269,0.01129731,45158,-8.82324800 USDT,0.61749049 USDT,0.00000000 USDT,-9.44073849 USDT,-9.07%
2024-11-11 0:23,2024-11-11 0:25,GRASSUSDT USDT-Margin,2.9406,2.9386,9.00E+01,-0.18000000 USDT,0.31747680 USDT,0.00000000 USDT,-0.49747680 USDT,-0.93%
2024-11-10 21:21,2024-11-10 23:41,ZEUSUSDT USDT-Margin,0.5255,0.55227626,1584,42.41360000 USDT,0.60812256 USDT,0.00000000 USDT,41.80547744 USDT,19.85%
2024-11-10 23:17,2024-11-10 23:41,TRBUSDT USDT-Margin,84.17,83.54,6.2,-3.90600000 USDT,0.62388120 USDT,0.00000000 USDT,-4.52988120 USDT,-5.09%
2024-11-10 23:36,2024-11-10 23:41,DEEPUSDT USDT-Margin,0.07934,0.07811,5282,-6.49686000 USDT,0.49899054 USDT,0.00000000 USDT,-6.99585054 USDT,-4.97%
2024-11-10 22:20,2024-11-10 23:18,DEEPUSDT USDT-Margin,0.07946475,0.07909,9064,-3.39675000 USDT,0.86228416 USDT,0.00000000 USDT,-4.25903416 USDT,-2.91%
2024-11-09 18:24,2024-11-10 21:11,DEEPUSDT USDT-Margin,0.06615464,0.07094013,12153,58.15805000 USDT,0.99966765 USDT,0.77740106 USDT,56.38098129 USDT,29.91%
2024-11-09 22:18,2024-11-10 21:11,ZEUSUSDT USDT-Margin,0.4926649,0.49307282,1148,0.46830000 USDT,0.67897614 USDT,0.62780680 USDT,-0.83848294 USDT,-0.70%
2024-11-10 18:17,2024-11-10 21:11,HMSTRUSDT USDT-Margin,0.005194,0.004529,49023,-32.60029500 USDT,0.28599038 USDT,0.00000000 USDT,-32.88628538 USDT,-63.50%
2024-11-10 18:37,2024-11-10 21:11,MOODENGUSDT USDT-Margin,0.39893,0.3684,944,-28.82032000 USDT,0.43461571 USDT,0.00000000 USDT,-29.25493571 USDT,-30.57%
2024-11-10 18:07,2024-11-10 21:11,POPCATUSDT USDT-Margin,1.55760709,1.4125,409,-59.34880000 USDT,0.72886428 USDT,0.00000000 USDT,-60.07766428 USDT,-37.47%
2024-11-09 20:55,2024-11-10 21:10,ENAUSDT USDT-Margin,0.55,0.529,1083,-22.74300000 USDT,0.70113420 USDT,0.17912820 USDT,-23.62326240 USDT,-31.59%
2024-11-10 18:46,2024-11-10 21:10,TURBOUSDT USDT-Margin,0.010171,0.008718,49272,-71.59221600 USDT,0.30784653 USDT,0.00000000 USDT,-71.90006253 USDT,-100.06%
2024-11-10 17:22,2024-11-10 18:24,MYROUSDT USDT-Margin,0.11545103,0.11534837,4.65E+03,-0.47740000 USDT,0.64393032 USDT,0.00000000 USDT,-1.12133032 USDT,-1.03%
2024-11-10 18:07,2024-11-10 18:22,MEWUSDT USDT-Margin,0.01099086,0.010829,46942,-7.59794400 USDT,0.61456067 USDT,0.00000000 USDT,-8.21250467 USDT,-7.79%
2024-11-10 17:55,2024-11-10 18:22,ADAUSDT USDT-Margin,0.629,0.61988819,1472.21,-13.41450100 USDT,1.10317541 USDT,0.00000000 USDT,-14.51767641 USDT,-7.80%
2024-11-10 17:46,2024-11-10 18:01,POPCATUSDT USDT-Margin,1.53522624,1.5255,465,-4.52270000 USDT,0.85394262 USDT,0.00000000 USDT,-5.37664262 USDT,-6.35%
2024-11-10 17:55,2024-11-10 17:58,1000000 BABYDOGEUSDT USDT-Margin,0.00285885,0.00284237,171999,-2.83444220 USDT,0.58836343 USDT,0.00000000 USDT,-3.42280563 USDT,-3.46%
2024-11-10 17:56,2024-11-10 17:58,10000000 AIDOGEUSDT USDT-Margin,0.004353,0.0043233,87216,-2.59078700 USDT,0.45402724 USDT,0.00000000 USDT,-3.04481424 USDT,-3.95%
2024-11-10 17:43,2024-11-10 17:58,STXUSDT USDT-Margin,1.85513827,1.84895,452,-2.79710000 USDT,1.00454874 USDT,0.00000000 USDT,-3.80164874 USDT,-2.24%
2024-11-10 17:38,2024-11-10 17:58,MEWUSDT USDT-Margin,0.0109575,0.010863,45637,-4.31258600 USDT,0.59749323 USDT,0.00000000 USDT,-4.91007923 USDT,-4.87%
2024-11-10 17:42,2024-11-10 17:58,ORDIUSDT USDT-Margin,42.516,41.56603166,18.32,-17.40342000 USDT,0.92422969 USDT,0.00000000 USDT,-18.32764969 USDT,-16.10%
2024-11-09 18:24,2024-11-10 17:42,CETUSUSDT USDT-Margin,0.40455,0.44926,1503,67.19913000 USDT,0.46594653 USDT,0.20203176 USDT,66.53115171 USDT,65.45%
2024-11-10 17:37,2024-11-10 17:41,WIFUSDT USDT-Margin,2.7727,2.76,182,-2.31140000 USDT,0.60417084 USDT,0.00000000 USDT,-2.91557084 USDT,-2.86%
2024-11-09 23:44,2024-11-10 17:30,SEIUSDT USDT-Margin,0.45237679,0.48137962,952,27.61070000 USDT,0.53336166 USDT,0.26618803 USDT,26.81115031 USDT,43.44%
2024-11-10 16:39,2024-11-10 17:14,1000 PEPEUSDT USDT-Margin,0.0126134,0.0125566,40587,-2.30534160 USDT,0.61294487 USDT,0.00000000 USDT,-2.91828647 USDT,-2.26%
2024-11-10 16:39,2024-11-10 17:13,1000 FLOKIUSDT USDT-Margin,0.17648,0.17606,2839,-1.19238000 USDT,0.60051664 USDT,0.00000000 USDT,-1.79289664 USDT,-2.43%
2024-11-09 20:57,2024-11-10 14:48,PENDLEUSDT USDT-Margin,5.4408,5.43722,9.00E+01,-0.32220000 USDT,0.58741308 USDT,0.10009620 USDT,-1.00970928 USDT,-0.82%
2024-11-09 20:56,2024-11-10 8:41,GRASSUSDT USDT-Margin,3.0648,3.0520061,164,-2.09820000 USDT,0.60189372 USDT,0.34766652 USDT,-3.04776024 USDT,-1.80%
2024-11-10 7:03,2024-11-10 7:11,GOATUSDT USDT-Margin,0.7924,0.7887,853,-3.15610000 USDT,0.47124838 USDT,0.00000000 USDT,-3.62734838 USDT,-2.12%
2024-11-09 20:56,2024-11-10 7:00,JTOUSDT USDT-Margin,3.0821,3.0746,166,-1.24500000 USDT,0.35739302 USDT,0.05201942 USDT,-1.65441244 USDT,-1.29%
2024-11-09 23:43,2024-11-10 7:00,POPCATUSDT USDT-Margin,1.4492,1.41712132,333,-10.68220000 USDT,0.57269100 USDT,0.26604414 USDT,-11.52093514 USDT,-19.93%
2024-11-09 18:22,2024-11-09 20:52,GRASSUSDT USDT-Margin,3.01355886,3.051,508,19.02010000 USDT,1.84847754 USDT,0.00000000 USDT,17.17162246 USDT,3.34%
2024-11-06 5:59,2024-11-09 15:02,DEEPUSDT USDT-Margin,0.0454,0.05983693,11798,170.32693000 USDT,0.47713660 USDT,0.52171277 USDT,169.32808063 USDT,314.43%
2024-11-08 20:11,2024-11-09 15:02,MOVRUSDT USDT-Margin,10.99965385,11.43107692,52,22.43400000 USDT,0.69983880 USDT,-0.09135567 USDT,21.82551687 USDT,18.79%
2024-11-06 6:11,2024-11-09 15:02,NEIROUSDT USDT-Margin,0.00174986,0.00220058,320994,144.67630200 USDT,0.76084080 USDT,0.62019284 USDT,143.29526836 USDT,253.74%
2024-11-09 7:56,2024-11-09 15:02,ENAUSDT USDT-Margin,0.504,0.507,977,2.93100000 USDT,0.59264820 USDT,0.04924080 USDT,2.28911100 USDT,2.29%
2024-11-09 9:35,2024-11-09 15:02,1000 PEPEUSDT USDT-Margin,0.0112256,0.0106904,6.78E+04,-36.27050400 USDT,0.89114839 USDT,0.00000000 USDT,-37.16165239 USDT,-19.38%
2024-11-09 8:15,2024-11-09 15:02,PENDLEUSDT USDT-Margin,5.4171,5.26182609,92,-14.28520000 USDT,0.58947672 USDT,0.00000000 USDT,-14.87467672 USDT,-12.17%
2024-11-09 8:18,2024-11-09 14:45,ZEUSUSDT USDT-Margin,0.39702578,0.39638473,799,-0.51220000 USDT,0.38036100 USDT,0.00000000 USDT,-0.89256100 USDT,-0.83%
2024-11-08 4:28,2024-11-09 11:35,MOODENGUSDT USDT-Margin,0.29128401,0.29528439,1719,6.87665000 USDT,0.60498665 USDT,0.22581401 USDT,6.04584934 USDT,4.79%
2024-11-09 8:27,2024-11-09 9:33,GRASSUSDT USDT-Margin,3.1906,3.0938,96,-9.29280000 USDT,0.36198144 USDT,0.00000000 USDT,-9.65478144 USDT,-9.35%
2024-11-09 6:46,2024-11-09 9:33,GOATUSDT USDT-Margin,0.7761,0.7671,6.60E+02,-5.94000000 USDT,0.61110720 USDT,0.17206925 USDT,-6.72317645 USDT,-6.54%
2024-11-09 7:49,2024-11-09 7:56,GRASSUSDT USDT-Margin,3.1527,3.1148,103,-3.90370000 USDT,0.38733150 USDT,0.00000000 USDT,-4.29103150 USDT,-5.16%
2024-11-08 3:10,2024-11-09 7:30,GRASSUSDT USDT-Margin,2.99439242,3.12139343,198,25.14620000 USDT,0.63145941 USDT,0.43338416 USDT,24.08135643 USDT,16.15%
2024-11-08 22:37,2024-11-09 6:45,DOGEUSDT USDT-Margin,0.2054,0.20404,4.94E+03,-6.71840000 USDT,1.21358016 USDT,0.04988659 USDT,-7.98186675 USDT,-3.13%
2024-11-08 17:53,2024-11-08 22:36,GOATUSDT USDT-Margin,0.7701,0.7557,755,-10.87200000 USDT,0.69118740 USDT,0.00000000 USDT,-11.56318740 USDT,-9.81%
2024-11-08 16:14,2024-11-08 16:33,GOATUSDT USDT-Margin,0.7721,0.77129775,489,-0.39230000 USDT,0.45283290 USDT,0.00000000 USDT,-0.84513290 USDT,-1.11%
2024-11-08 16:13,2024-11-08 16:28,AXLUSDT USDT-Margin,0.7148,0.7145,611,-0.18330000 USDT,0.52398138 USDT,0.00000000 USDT,-0.70728138 USDT,-0.64%
2024-11-08 15:20,2024-11-08 15:47,GOATUSDT USDT-Margin,0.7668,0.7655,1089,-1.41570000 USDT,1.00120482 USDT,0.00000000 USDT,-2.41690482 USDT,-1.43%
2024-11-05 13:50,2024-11-08 13:07,GOATUSDT USDT-Margin,0.71178872,0.79462391,3999,331.25790000 USDT,3.49313766 USDT,2.71518814 USDT,325.04957420 USDT,60.64%
2024-11-07 23:57,2024-11-08 2:06,GRASSUSDT USDT-Margin,2.96821656,2.9148649,151,-8.05610000 USDT,0.53300718 USDT,0.02348595 USDT,-8.61259313 USDT,-7.56%
2024-11-07 23:15,2024-11-08 2:05,JTOUSDT USDT-Margin,2.80116344,2.81047473,186,1.73190000 USDT,0.62625882 USDT,0.03719496 USDT,1.06844622 USDT,0.81%
2024-11-08 0:10,2024-11-08 0:47,1000 PEPEUSDT USDT-Margin,0.0114113,0.011213,3.22E+04,-6.38922600 USDT,0.43737297 USDT,0.00000000 USDT,-6.82659897 USDT,-10.98%
2024-11-07 23:18,2024-11-08 0:43,ENAUSDT USDT-Margin,0.511,0.507,534,-2.13600000 USDT,0.32616720 USDT,0.02712720 USDT,-2.48929440 USDT,-4.50%
2024-11-07 21:21,2024-11-07 22:44,WUSDT USDT-Margin,0.244,0.24,993,-3.97200000 USDT,0.28836720 USDT,0.00000000 USDT,-4.26036720 USDT,-5.26%
2024-11-07 21:20,2024-11-07 21:52,MEWUSDT USDT-Margin,0.00994176,0.00991646,4.28E+04,-1.08378900 USDT,0.51043553 USDT,0.00000000 USDT,-1.59422453 USDT,-1.12%
2024-11-07 14:58,2024-11-07 21:36,GRASSUSDT USDT-Margin,2.86938456,2.86002941,272,-2.54460000 USDT,0.82998241 USDT,0.05819755 USDT,-3.43277996 USDT,-1.73%
2024-11-07 20:06,2024-11-07 20:45,POPCATUSDT USDT-Margin,1.64398613,1.61412893,1089,-32.51450000 USDT,2.12885238 USDT,0.00000000 USDT,-34.64335238 USDT,-15.59%
2024-11-07 15:49,2024-11-07 20:38,MOODENGUSDT USDT-Margin,0.252,0.28308032,1745,54.23516000 USDT,0.56022910 USDT,0.04395830 USDT,53.63097260 USDT,47.84%
2024-11-07 19:37,2024-11-07 20:11,JTOUSDT USDT-Margin,2.62334184,2.6125,239,-2.59120000 USDT,0.75081972 USDT,0.00000000 USDT,-3.34201972 USDT,-5.79%
2024-11-07 16:28,2024-11-07 20:06,NEIROETHUSDT USDT-Margin,0.1117,0.1068,4029,-19.74210000 USDT,0.52820190 USDT,0.00000000 USDT,-20.27030190 USDT,-17.98%
2024-11-07 14:57,2024-11-07 20:05,FTMUSDT USDT-Margin,0.7097,0.72031681,1713,18.18660000 USDT,1.46977128 USDT,0.12480918 USDT,16.59201954 USDT,11.11%
2024-11-07 1:05,2024-11-07 16:15,ENAUSDT USDT-Margin,0.50925981,0.50049964,1401,-12.27300000 USDT,0.84880380 USDT,0.11003970 USDT,-13.23184350 USDT,-9.16%
2024-11-07 1:05,2024-11-07 6:14,NEIROETHUSDT USDT-Margin,0.10428982,0.10370348,4707,-2.75990000 USDT,0.37380830 USDT,0.00000000 USDT,-3.13370830 USDT,-2.52%
2024-11-07 1:09,2024-11-07 5:17,ZROUSDT USDT-Margin,3.65405968,3.636,206.1,-3.72210000 USDT,0.76903503 USDT,0.00000000 USDT,-4.49113503 USDT,-2.96%
2024-11-07 3:00,2024-11-07 4:15,GRASSUSDT USDT-Margin,2.7102625,2.70389167,288,-1.83480000 USDT,0.78916104 USDT,0.00000000 USDT,-2.62396104 USDT,-1.32%
2024-11-06 20:08,2024-11-07 4:07,MOODENGUSDT USDT-Margin,0.20534603,0.21982748,3666,53.08901000 USDT,0.93521164 USDT,0.06044564 USDT,52.09335272 USDT,47.75%
2024-11-07 1:30,2024-11-07 3:00,ONDOUSDT USDT-Margin,0.7456,0.7574,28,0.33040000 USDT,0.01481200 USDT,0.00000000 USDT,0.31558800 USDT,7.54%
2024-11-07 1:19,2024-11-07 1:26,GRASSUSDT USDT-Margin,2.6171,2.6057,189,-2.15460000 USDT,0.34494957 USDT,0.00000000 USDT,-2.49954957 USDT,-2.01%
2024-11-07 0:16,2024-11-07 1:10,BIGTIMEUSDT USDT-Margin,0.20231547,0.19,2236,-27.53740000 USDT,0.52633044 USDT,0.00000000 USDT,-28.06373044 USDT,-30.63%
2024-11-06 23:14,2024-11-07 0:50,NEIROETHUSDT USDT-Margin,0.1002,0.1023,4587,9.63270000 USDT,0.55732050 USDT,0.17007014 USDT,8.90530936 USDT,7.70%
2024-11-07 0:17,2024-11-07 0:50,ENAUSDT USDT-Margin,0.498,0.493,953,-4.76500000 USDT,0.56665380 USDT,0.00000000 USDT,-5.33165380 USDT,-5.54%
2024-11-06 23:01,2024-11-06 23:32,GRASSUSDT USDT-Margin,2.67749197,2.6624743,249,-3.73940000 USDT,0.79779096 USDT,0.00000000 USDT,-4.53719096 USDT,-2.67%
2024-11-06 18:10,2024-11-06 23:14,SUIUSDT USDT-Margin,2.25525825,2.31240118,424,24.22860000 USDT,1.16201256 USDT,0.00000000 USDT,23.06658744 USDT,23.94%
2024-11-06 22:04,2024-11-06 23:01,TURBOUSDT USDT-Margin,0.0093,0.009437,65559,8.98158300 USDT,0.73702739 USDT,0.00000000 USDT,8.24455561 USDT,9.38%
2024-11-06 20:07,2024-11-06 22:03,WUSDT USDT-Margin,0.229,0.232,2372,7.11600000 USDT,0.65609520 USDT,0.00000000 USDT,6.45990480 USDT,7.81%
2024-11-06 18:42,2024-11-06 21:18,GRASSUSDT USDT-Margin,2.16087473,2.3036,182,25.97600000 USDT,0.48752064 USDT,0.00000000 USDT,25.48847936 USDT,44.84%
2024-11-06 18:37,2024-11-06 20:07,BIGTIMEUSDT USDT-Margin,0.1779,0.17746344,3312,-1.44590000 USDT,0.70617822 USDT,0.04515270 USDT,-2.19723092 USDT,-1.86%
2024-11-06 18:52,2024-11-06 20:07,NEIROETHUSDT USDT-Margin,0.0872,0.0863,5198,-4.67820000 USDT,0.54111180 USDT,0.00000000 USDT,-5.21931180 USDT,-7.96%
2024-11-06 6:00,2024-11-06 6:08,NEIROETHUSDT USDT-Margin,0.0856,0.0849,5724,-4.00680000 USDT,0.58556520 USDT,0.00000000 USDT,-4.59236520 USDT,-4.62%
2024-11-06 4:42,2024-11-06 5:02,DEEPUSDT USDT-Margin,0.04644,0.04566778,14464,-11.16936000 USDT,0.79934818 USDT,0.00000000 USDT,-11.96870818 USDT,-14.14%
2024-11-06 3:15,2024-11-06 5:02,GRASSUSDT USDT-Margin,1.8622,1.8815,333,6.42690000 USDT,0.74799126 USDT,0.00000000 USDT,5.67890874 USDT,4.44%
2024-11-06 2:56,2024-11-06 3:12,JTOUSDT USDT-Margin,2.2096,2.1763,203,-6.75990000 USDT,0.48338182 USDT,0.00000000 USDT,-7.24328182 USDT,-16.66%
2024-11-03 19:40,2024-11-06 3:12,GRASSUSDT USDT-Margin,1.54537901,1.74247309,405,79.82310000 USDT,0.79894806 USDT,-4.19472922 USDT,83.21888116 USDT,129.06%
2024-11-05 16:40,2024-11-06 2:53,MEWUSDT USDT-Margin,0.00886745,0.009205,52492,17.71862800 USDT,0.56919546 USDT,0.04475468 USDT,17.10467786 USDT,36.16%
2024-11-05 3:42,2024-11-05 20:00,POPCATUSDT USDT-Margin,1.25334392,1.25066908,469,-1.25450000 USDT,0.70462926 USDT,0.06330883 USDT,-2.02243809 USDT,-6.97%
2024-11-04 19:30,2024-11-04 21:35,POPCATUSDT USDT-Margin,1.2354,1.2073,328,-9.21680000 USDT,0.48072336 USDT,0.00000000 USDT,-9.69752336 USDT,-16.69%
2024-11-03 19:40,2024-11-04 21:35,GOATUSDT USDT-Margin,0.49575394,0.50008966,1624,7.04120000 USDT,0.70460530 USDT,0.25978647 USDT,6.07680823 USDT,4.47%
2024-11-03 17:44,2024-11-03 18:31,WIFUSDT USDT-Margin,2.03079762,1.9902,336,-13.64080000 USDT,0.47047412 USDT,0.00000000 USDT,-14.11127412 USDT,-14.29%
2024-11-03 17:43,2024-11-03 18:31,GOATUSDT USDT-Margin,0.4734,0.4603,875,-11.46250000 USDT,0.49019250 USDT,0.00000000 USDT,-11.95269250 USDT,-11.41%
2024-11-03 15:28,2024-11-03 15:45,POPCATUSDT USDT-Margin,1.2565,1.25510276,398,-0.55610000 USDT,0.59977074 USDT,0.00000000 USDT,-1.15587074 USDT,-1.14%
2024-11-03 14:45,2024-11-03 14:45,GOATUSDT USDT-Margin,0.4236,0.4262,-1446,-3.75960000 USDT,0.73728648 USDT,0.00000000 USDT,-4.49688648 USDT,-4.38%
2024-11-03 4:17,2024-11-03 9:31,POPCATUSDT USDT-Margin,1.42883978,1.4305,362,0.60100000 USDT,0.62104860 USDT,0.05215334 USDT,-0.07220194 USDT,-0.06%
2024-11-03 4:18,2024-11-03 5:19,GRASSUSDT USDT-Margin,1.4102,1.40489866,373,-1.97740000 USDT,0.63001908 USDT,0.00000000 USDT,-2.60741908 USDT,-2.40%
2024-11-03 2:12,2024-11-03 2:12,SUIUSDT USDT-Margin,1.87939554,1.88004643,-5.60E+02,-0.36450000 USDT,1.26317250 USDT,0.00000000 USDT,-1.62767250 USDT,-0.76%
2024-11-01 17:49,2024-11-03 2:08,GRASSUSDT USDT-Margin,1.22852051,1.5551,395,128.99890000 USDT,0.65971806 USDT,-2.92078754 USDT,131.25996948 USDT,162.29%
2024-10-31 5:02,2024-11-01 17:49,GOATUSDT USDT-Margin,0.6004,0.5674,6.90E+02,-22.77000000 USDT,0.27633120 USDT,0.39418968 USDT,-23.44052088 USDT,-22.31%
2024-10-31 0:29,2024-10-31 9:03,NEIROETHUSDT USDT-Margin,0.1015,0.0914,2033,-20.53330000 USDT,0.13212467 USDT,0.01931350 USDT,-20.68473817 USDT,-99.70%
2024-10-30 14:25,2024-10-31 0:28,GOATUSDT USDT-Margin,0.60633714,0.5794,525,-14.14200000 USDT,0.37350720 USDT,0.30819373 USDT,-14.82370093 USDT,-41.71%
2024-10-30 0:17,2024-10-30 4:19,GOATUSDT USDT-Margin,0.6724,0.6737,462,0.60060000 USDT,0.37313892 USDT,0.00000000 USDT,0.22746108 USDT,0.64%
2024-10-29 18:10,2024-10-29 19:38,MEWUSDT USDT-Margin,0.010268,0.00992458,5.00E+04,-17.17075000 USDT,0.60577755 USDT,0.00000000 USDT,-17.77652755 USDT,-33.43%
2024-10-29 17:29,2024-10-29 18:09,MASKUSDT USDT-Margin,3.08,2.973,77,-8.23900000 USDT,0.27964860 USDT,0.00000000 USDT,-8.51864860 USDT,-14.30%
2024-10-29 16:48,2024-10-29 17:29,GOATUSDT USDT-Margin,0.7173,0.7184,573,0.63030000 USDT,0.49359366 USDT,0.00000000 USDT,0.13670634 USDT,0.22%
2024-10-29 16:42,2024-10-29 16:48,NEIROETHUSDT USDT-Margin,0.0995,0.0989,6364,-3.81840000 USDT,0.44160831 USDT,0.00000000 USDT,-4.26000831 USDT,-6.62%
2024-10-29 15:33,2024-10-29 16:42,GOATUSDT USDT-Margin,0.7102,0.7026,576,-4.37760000 USDT,0.48826368 USDT,0.14558204 USDT,-5.01144572 USDT,-7.17%
2024-10-29 4:21,2024-10-29 15:32,TURBOUSDT USDT-Margin,0.010308,0.00974335,31078,-17.54827800 USDT,0.37389346 USDT,0.01738199 USDT,-17.93955345 USDT,-33.34%
2024-10-29 4:32,2024-10-29 15:32,NEIROETHUSDT USDT-Margin,0.09916196,0.0983,3407,-2.93670000 USDT,0.40365174 USDT,0.03233243 USDT,-3.37268417 USDT,-5.86%
2024-10-21 13:13,2024-10-21 13:31,APEUSDT USDT-Margin,1.616,1.546,203,-14.21000000 USDT,0.38513160 USDT,0.00000000 USDT,-14.59513160 USDT,-15.51%
2024-10-20 18:19,2024-10-21 13:14,POPCATUSDT USDT-Margin,1.30366003,1.3072742,748,2.70340000 USDT,1.17178728 USDT,0.20620116 USDT,1.32541156 USDT,0.67%
2024-10-20 7:00,2024-10-20 18:19,APEUSDT USDT-Margin,1.25,1.561,237,73.70700000 USDT,0.39972420 USDT,-4.27625565 USDT,77.58353145 USDT,143.64%
2024-10-19 1:17,2024-10-20 6:59,STORJUSDT USDT-Margin,0.64764612,0.56600219,1277,-104.25930000 USDT,0.78665474 USDT,-7.82974727 USDT,-97.21620747 USDT,-51.77%
2024-10-19 1:34,2024-10-19 13:20,BIGTIMEUSDT USDT-Margin,0.1709,0.1678,2924,-9.06440000 USDT,0.59421528 USDT,0.14731112 USDT,-9.80592640 USDT,-9.75%
2024-10-17 14:26,2024-10-17 18:11,WLDUSDT USDT-Margin,2.27193636,2.08843636,264,-48.44400000 USDT,0.69068304 USDT,0.06074640 USDT,-49.19542944 USDT,-48.95%
2024-10-17 1:52,2024-10-17 4:46,TURBOUSDT USDT-Margin,0.0111426,0.011058,65707,-5.55900200 USDT,0.63699900 USDT,0.00000000 USDT,-6.19600100 USDT,-4.21%
2024-10-16 20:23,2024-10-16 23:40,1000 BONKUSDT USDT-Margin,0.024426,0.02440098,50723,-1.26906000 USDT,0.86651056 USDT,0.00000000 USDT,-2.13557056 USDT,-1.37%
2024-10-16 22:09,2024-10-16 22:18,1000 FLOKIUSDT USDT-Margin,0.15203,0.15146,265,-0.15105000 USDT,0.04825491 USDT,0.00000000 USDT,-0.19930491 USDT,-3.45%
2024-10-16 19:17,2024-10-16 19:44,1000 BONKUSDT USDT-Margin,0.02408177,0.02406533,29367,-0.48287400 USDT,0.54680669 USDT,0.00000000 USDT,-1.02968069 USDT,-1.01%
2024-10-15 23:23,2024-10-16 19:44,SYNUSDT USDT-Margin,0.6083,0.5955,839,-10.73920000 USDT,0.60599292 USDT,0.15287419 USDT,-11.49806711 USDT,-9.01%
2024-10-15 23:36,2024-10-16 4:18,TURBOUSDT USDT-Margin,0.012187,0.01197825,41446,-8.65177900 USDT,0.60093182 USDT,0.05107391 USDT,-9.30378473 USDT,-7.31%
2024-10-16 2:48,2024-10-16 2:53,TAOUSDT USDT-Margin,625.4,624.88,1.09,-0.56680000 USDT,0.47684012 USDT,0.00000000 USDT,-1.04364012 USDT,-1.06%
2024-10-15 16:49,2024-10-15 20:14,STORJUSDT USDT-Margin,0.60003551,0.58168101,8.90E+02,-16.33550000 USDT,0.53622082 USDT,0.00000000 USDT,-16.87172082 USDT,-10.92%
2024-10-14 15:01,2024-10-15 20:14,TURBOUSDT USDT-Margin,0.00960947,0.01240102,63905,178.39441100 USDT,0.84394833 USDT,0.29933102 USDT,177.25113165 USDT,115.45%
2024-10-15 16:47,2024-10-15 16:48,APTUSDT USDT-Margin,10.71315512,10.66,72.2,-3.83780000 USDT,0.92588508 USDT,0.00000000 USDT,-4.76368508 USDT,-3.06%
2024-10-14 23:26,2024-10-14 23:54,REEFUSDT USDT-Margin,0.010264,0.01018,59543,-5.00161200 USDT,0.73037826 USDT,0.00000000 USDT,-5.73199026 USDT,-7.47%
2024-10-14 22:07,2024-10-14 23:24,NEIROETHUSDT USDT-Margin,0.1253,0.12647886,3979,4.69070000 USDT,0.60109686 USDT,0.00000000 USDT,4.08960314 USDT,3.26%
2024-10-14 15:19,2024-10-14 15:20,MEWUSDT USDT-Margin,0.00761,0.007559,61093,-3.11574300 USDT,0.55603183 USDT,0.00000000 USDT,-3.67177483 USDT,-3.89%
2024-10-13 5:07,2024-10-14 14:58,NEIROETHUSDT USDT-Margin,0.1259,0.12660729,4277,3.02510000 USDT,0.64798422 USDT,0.42225419 USDT,1.95486159 USDT,1.08%
2024-10-14 4:33,2024-10-14 14:58,SLERFUSDT USDT-Margin,0.2321,0.2337,1787,2.85920000 USDT,0.49943076 USDT,0.29087070 USDT,2.06889854 USDT,3.93%
2024-10-13 22:06,2024-10-14 1:20,BRETTUSDT USDT-Margin,0.11299,0.11030866,3896,-10.44650000 USDT,0.52198295 USDT,0.04387675 USDT,-11.01235970 USDT,-17.51%
2024-10-13 3:41,2024-10-13 3:55,NEIROETHUSDT USDT-Margin,0.1203,0.1196,5.90E+03,-4.13000000 USDT,0.84924600 USDT,0.00000000 USDT,-4.97924600 USDT,-2.43%
2024-10-12 15:22,2024-10-13 3:07,NEIROETHUSDT USDT-Margin,0.11953415,0.11879219,7298,-5.41480000 USDT,1.04358336 USDT,0.66882460 USDT,-7.12720796 USDT,-2.59%
2024-10-12 22:05,2024-10-13 0:23,TURBOUSDT USDT-Margin,0.009125,0.009014,46405,-5.15095500 USDT,0.50504418 USDT,0.04282717 USDT,-5.69882635 USDT,-6.72%
2024-10-12 21:36,2024-10-12 22:05,SUIUSDT USDT-Margin,2.27155331,2.2455,287,-7.47730000 USDT,0.77783658 USDT,0.00000000 USDT,-8.25513658 USDT,-8.82%
2024-10-12 16:47,2024-10-12 20:21,DOGSUSDT USDT-Margin,0.0008153,0.0008015,557273,-7.69257670 USDT,0.54060072 USDT,0.00000000 USDT,-8.23317742 USDT,-10.78%
2024-10-12 16:20,2024-10-12 18:26,1000000 BABYDOGEUSDT USDT-Margin,0.00306063,0.00305384,247563,-1.67894670 USDT,0.90822981 USDT,0.00000000 USDT,-2.58717651 USDT,-2.33%
2024-10-12 16:14,2024-10-12 16:16,NEIROUSDT USDT-Margin,0.00216105,0.00214761,328186,-4.41193260 USDT,0.84842441 USDT,0.00000000 USDT,-5.26035701 USDT,-5.83%
2024-10-12 15:06,2024-10-12 15:21,10000000 AIDOGEUSDT USDT-Margin,0.0039966,0.00397393,8.39E+04,-1.90274200 USDT,0.40128429 USDT,0.00000000 USDT,-2.30402629 USDT,-3.39%
2024-10-12 14:43,2024-10-12 15:21,MEWUSDT USDT-Margin,0.00702681,0.0068711,151509,-23.59198500 USDT,1.26339558 USDT,0.00000000 USDT,-24.85538058 USDT,-16.03%
